Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow
12-May-2022,161.75,-4.55,-2.74%,162.19,155.67,167.88,"70,872,837","11,390,724,504.00","336,223,921,167.49"
11-May-2022,166.30,-9.65,-5.48%,173.47,165.68,177.53,"67,016,703","11,472,718,829.00","347,614,645,671.49"
10-May-2022,175.95,+6.45,+3.81%,176.89,170.25,181.98,"76,147,429","13,402,366,507.00","359,087,364,500.49"
09-May-2022,169.50,-17.25,-9.24%,180.34,168.27,182.55,"64,445,451","11,214,786,690.00","345,684,997,993.49"
06-May-2022,186.75,-1.69,-0.90%,187.36,179.90,195.12,"63,329,672","11,877,164,628.00","356,899,784,683.49"
05-May-2022,188.44,-14.90,-7.33%,198.67,185.00,199.25,"62,633,141","11,869,323,901.00","368,776,949,311.49"
04-May-2022,203.34,+7.32,+3.73%,199.23,187.51,204.00,"64,885,463","12,656,534,815.00","380,646,273,212.49"
03-May-2022,196.02,+0.69,+0.35%,194.00,191.33,198.25,"47,575,084","9,290,580,245.00","367,989,738,397.49"
02-May-2022,195.33,+9.86,+5.32%,185.41,183.91,195.74,"57,204,868","10,854,334,083.00","358,699,158,152.49"
29-Apr-2022,185.47,-12.35,-6.24%,194.02,185.17,201.28,"50,043,491","9,576,301,857.00","347,844,824,069.49"
28-Apr-2022,197.82,+13.67,+7.42%,189.67,184.90,200.37,"57,032,671","11,035,804,943.00","357,421,125,926.49"
27-Apr-2022,184.15,-3.73,-1.99%,185.98,182.90,191.67,"49,946,017","9,311,293,232.00","346,385,320,983.49"
26-Apr-2022,187.88,-11.14,-5.60%,197.18,186.70,197.88,"65,314,250","12,401,719,653.00","355,696,614,215.49"
25-Apr-2022,199.02,+3.87,+1.98%,192.02,190.96,199.45,"64,156,561","12,506,613,388.00","368,098,333,868.49"
22-Apr-2022,195.15,-6.68,-3.31%,203.03,195.00,204.86,"62,471,343","12,424,934,371.00","355,591,720,480.49"
21-Apr-2022,201.83,-12.99,-6.05%,217.09,200.00,223.92,"65,620,944","13,685,053,411.00","368,016,654,851.49"
20-Apr-2022,214.82,-7.16,-3.23%,225.17,212.00,226.70,"46,897,444","10,149,374,698.00","381,701,708,262.49"
19-Apr-2022,221.98,+4.15,+1.91%,217.20,213.14,223.73,"51,278,058","11,303,020,578.00","391,851,082,960.49"
18-Apr-2022,217.83,+5.25,+2.47%,212.00,210.79,220.88,"52,570,061","11,376,316,897.00","380,548,062,382.49"
14-Apr-2022,212.58,-9.45,-4.26%,225.05,211.63,227.77,"56,909,685","12,365,097,157.00","369,171,745,485.49"
13-Apr-2022,222.03,+6.99,+3.25%,217.28,214.55,225.00,"51,694,344","11,405,373,395.00","381,536,842,642.49"
12-Apr-2022,215.04,-4.13,-1.88%,225.37,212.82,227.25,"66,225,807","14,484,556,219.00","370,131,469,247.49"
11-Apr-2022,219.17,-12.02,-5.20%,222.14,216.60,223.20,"57,520,684","12,628,991,553.00","384,616,025,466.49"
08-Apr-2022,231.19,-10.89,-4.50%,239.17,230.62,239.23,"52,478,064","12,240,492,425.00","397,245,017,019.49"
07-Apr-2022,242.08,-1.99,-0.82%,244.41,234.78,247.22,"55,799,236","13,478,248,647.00","409,485,509,444.49"
06-Apr-2022,244.07,-15.24,-5.88%,249.34,240.03,253.00,"70,383,256","17,262,913,900.00","422,963,758,091.49"
05-Apr-2022,259.31,-14.29,-5.22%,272.54,258.20,273.19,"43,661,473","11,479,327,239.00","440,226,671,991.49"
04-Apr-2022,273.60,+6.48,+2.43%,267.28,266.13,275.58,"39,770,782","10,838,677,554.00","451,705,999,230.49"
01-Apr-2022,267.12,-5.74,-2.10%,273.75,262.67,274.96,"51,723,511","13,790,814,894.00","440,867,321,676.49"
31-Mar-2022,272.86,-4.04,-1.46%,277.82,272.70,282.48,"52,344,022","14,511,778,697.00","454,658,136,570.49"
30-Mar-2022,276.90,-9.66,-3.37%,283.04,275.03,284.96,"46,348,713","12,971,615,765.00","469,169,915,267.49"
29-Mar-2022,286.56,+4.37,+1.55%,286.95,279.80,289.46,"48,898,440","13,916,373,669.00","482,141,531,032.49"
28-Mar-2022,282.19,+5.27,+1.90%,277.56,272.06,282.50,"42,549,392","11,836,740,315.00","468,225,157,363.49"
25-Mar-2022,276.92,-4.58,-1.63%,278.86,272.71,283.58,"57,901,618","16,060,450,993.00","456,388,417,048.49"
24-Mar-2022,281.50,+25.16,+9.82%,261.66,259.07,283.20,"87,737,914","24,168,754,947.00","472,448,868,041.49"
23-Mar-2022,256.34,-8.90,-3.36%,261.26,255.75,266.12,"50,211,986","13,071,229,192.00","448,280,113,094.49"
22-Mar-2022,265.24,-2.10,-0.79%,267.27,260.72,272.38,"54,700,710","14,626,906,481.00","461,351,342,286.49"
21-Mar-2022,267.34,+2.81,+1.06%,265.07,259.67,271.52,"59,172,708","15,690,722,290.00","475,978,248,767.49"
18-Mar-2022,264.53,+16.87,+6.81%,247.99,246.24,265.69,"73,071,856","19,018,438,460.00","460,287,526,477.49"
17-Mar-2022,247.66,+2.70,+1.10%,241.20,239.06,248.42,"47,194,119","11,536,850,912.00","441,269,088,017.49"
16-Mar-2022,244.96,+15.23,+6.63%,235.00,231.72,245.97,"67,142,174","16,114,242,650.00","429,732,237,105.49"
15-Mar-2022,229.73,+16.43,+7.70%,215.18,213.22,230.38,"49,199,569","11,080,735,194.00","413,617,994,455.49"
14-Mar-2022,213.30,-7.70,-3.48%,218.69,211.59,222.62,"38,535,424","8,325,945,568.00","402,537,259,261.49"
11-Mar-2022,221.00,-5.58,-2.46%,230.22,220.46,231.45,"36,720,857","8,261,590,312.00","410,863,204,829.49"
10-Mar-2022,226.58,-3.56,-1.55%,225.31,218.82,227.88,"42,806,565","9,572,843,271.00","419,124,795,141.49"
09-Mar-2022,230.14,+15.00,+6.97%,223.87,222.47,232.20,"49,274,195","11,227,591,537.00","428,697,638,412.49"
08-Mar-2022,215.14,+1.62,+0.76%,213.09,206.50,223.73,"55,746,719","12,005,316,623.00","417,470,046,875.49"
07-Mar-2022,213.52,-15.84,-6.91%,228.17,213.30,230.33,"45,082,089","9,889,422,799.00","405,464,730,252.49"
04-Mar-2022,229.36,-7.78,-3.28%,233.84,224.82,236.80,"43,201,070","9,910,530,101.00","415,354,153,051.49"
03-Mar-2022,237.14,-5.06,-2.09%,242.62,234.69,243.26,"36,509,504","8,709,841,930.00","425,264,683,152.49"
02-Mar-2022,242.20,+7.43,+3.16%,237.56,234.15,244.09,"38,964,185","9,362,162,377.00","433,974,525,082.49"
01-Mar-2022,234.77,-9.08,-3.72%,242.91,231.32,243.77,"41,205,598","9,740,272,724.00","424,612,362,705.49"
28-Feb-2022,243.85,+2.28,+0.94%,239.92,237.07,246.65,"47,731,861","11,542,000,473.00","434,352,635,429.49"
25-Feb-2022,241.57,+4.09,+1.72%,237.21,233.81,242.17,"52,886,551","12,628,520,149.00","422,810,634,956.49"
24-Feb-2022,237.48,+13.61,+6.08%,210.15,208.90,238.00,"73,580,063","16,546,318,337.00","410,182,114,807.49"
23-Feb-2022,223.87,-10.03,-4.29%,238.02,223.01,241.55,"56,651,077","13,048,261,940.00","393,635,796,470.49"
22-Feb-2022,233.90,-2.52,-1.07%,230.35,230.00,240.64,"63,342,244","14,848,698,095.00","406,684,058,410.49"
18-Feb-2022,236.42,-8.65,-3.53%,246.68,231.00,249.86,"76,125,491","18,066,197,496.00","421,532,756,505.49"
17-Feb-2022,245.07,-20.04,-7.56%,256.30,241.65,257.85,"81,059,508","20,019,330,884.00","439,598,954,001.49"
16-Feb-2022,265.11,+0.16,+0.06%,262.59,255.52,265.82,"73,267,633","19,149,755,805.00","459,618,284,885.49"
15-Feb-2022,264.95,+22.28,+9.18%,249.49,247.84,265.45,"70,175,280","18,237,721,495.00","440,468,529,080.49"
14-Feb-2022,242.67,+3.18,+1.33%,239.34,237.55,248.75,"44,042,443","10,723,462,541.00","422,230,807,585.49"
11-Feb-2022,239.49,-18.75,-7.26%,259.16,237.73,261.52,"60,547,198","14,952,040,460.00","411,507,345,044.49"
10-Feb-2022,258.24,-8.81,-3.30%,259.95,256.00,269.25,"51,319,972","13,499,079,295.00","426,459,385,504.49"
09-Feb-2022,267.05,+15.97,+6.36%,256.22,253.53,267.25,"52,428,166","13,741,464,139.00","439,958,464,799.49"
08-Feb-2022,251.08,+3.80,+1.54%,243.59,239.80,252.30,"41,035,864","10,150,068,637.00","426,217,000,660.49"
07-Feb-2022,247.28,+4.09,+1.68%,243.72,242.02,251.82,"37,686,750","9,332,395,747.00","416,066,932,023.49"
04-Feb-2022,243.19,+3.71,+1.55%,239.72,236.32,246.35,"35,482,850","8,596,683,178.00","406,734,536,276.49"
03-Feb-2022,239.48,-12.94,-5.13%,244.58,237.80,250.77,"41,017,778","10,011,484,083.00","398,137,853,098.49"
02-Feb-2022,252.42,+6.04,+2.45%,257.94,245.53,258.17,"54,341,941","13,672,039,101.00","408,149,337,181.49"
01-Feb-2022,246.38,+1.52,+0.62%,251.04,238.90,251.45,"51,892,517","12,670,530,624.00","394,477,298,080.49"
31-Jan-2022,244.86,+16.46,+7.21%,231.82,230.52,245.09,"56,467,968","13,514,502,846.00","381,806,767,456.49"
28-Jan-2022,228.40,+8.96,+4.08%,220.12,212.96,228.58,"54,377,425","12,023,219,863.00","368,292,264,610.49"
27-Jan-2022,219.44,-8.28,-3.64%,235.68,216.75,239.95,"57,335,272","12,856,551,240.00","356,269,044,747.49"
26-Jan-2022,227.72,+4.48,+2.01%,232.40,223.00,240.57,"75,595,873","17,565,268,239.00","369,125,595,987.49"
25-Jan-2022,223.24,-10.48,-4.48%,225.46,220.00,229.43,"66,461,636","14,907,689,181.00","351,560,327,748.49"
24-Jan-2022,233.72,-0.02,-0.01%,223.30,208.88,233.80,"91,581,063","20,277,776,646.00","366,468,016,929.49"
21-Jan-2022,233.74,-7.76,-3.21%,235.07,232.63,248.23,"71,895,784","17,120,221,958.00","386,745,793,575.49"
20-Jan-2022,241.50,-9.17,-3.66%,253.04,240.78,255.79,"43,518,073","10,855,342,607.00","403,866,015,533.49"
19-Jan-2022,250.67,-8.36,-3.23%,260.79,250.52,265.43,"48,831,451","12,510,560,994.00","414,721,358,140.49"
18-Jan-2022,259.03,-10.39,-3.86%,262.60,257.70,266.38,"42,530,617","11,112,482,132.00","427,231,919,134.49"
14-Jan-2022,269.42,+3.67,+1.38%,263.00,262.10,271.97,"39,583,235","10,600,581,979.95","438,344,401,266.49"
13-Jan-2022,265.75,-14.24,-5.09%,283.79,264.98,284.80,"53,886,809","14,626,626,935.92","427,743,819,286.54"
12-Jan-2022,279.99,+1.82,+0.65%,280.67,276.08,285.95,"38,341,348","10,764,932,841.02","442,370,446,222.46"
11-Jan-2022,278.17,+4.17,+1.52%,273.23,268.39,280.65,"40,408,929","11,131,070,178.87","431,605,513,381.44"
10-Jan-2022,274.00,+1.53,+0.56%,265.81,256.44,274.69,"59,468,095","15,693,233,609.44","420,474,443,202.58"
07-Jan-2022,272.47,-9.31,-3.30%,281.41,270.57,284.22,"40,993,851","11,280,867,546.08","404,781,209,593.14"
06-Jan-2022,281.78,+5.74,+2.08%,276.40,270.65,284.38,"45,418,637","12,694,952,703.37","416,062,077,139.22"
05-Jan-2022,276.04,-16.86,-5.76%,289.49,275.33,294.16,"49,806,388","14,089,943,418.18","403,367,124,435.85"
04-Jan-2022,292.90,-8.31,-2.76%,302.77,283.49,304.68,"52,715,440","15,330,459,902.18","417,457,067,854.03"
03-Jan-2022,301.21,+7.10,+2.41%,298.15,297.85,307.11,"39,240,294","11,858,765,678.04","432,787,527,756.21"
31-Dec-2021,294.11,-1.75,-0.59%,296.74,293.31,300.30,"26,652,991","7,882,260,026.82","420,928,762,078.17"
30-Dec-2021,295.86,-4.15,-1.38%,298.27,295.40,304.57,"30,886,422","9,281,813,023.98","428,811,022,104.99"
29-Dec-2021,300.01,-3.21,-1.06%,302.73,293.66,305.48,"34,313,928","10,247,220,991.09","438,092,835,128.96"
28-Dec-2021,303.22,-6.23,-2.01%,313.12,300.12,313.30,"42,059,121","12,811,603,004.63","448,340,056,120.05"
27-Dec-2021,309.45,+13.05,+4.40%,296.60,296.40,310.87,"40,368,587","12,402,316,510.49","461,151,659,124.68"
23-Dec-2021,296.40,+2.40,+0.82%,297.55,294.31,300.59,"34,302,174","10,200,781,240.58","448,749,342,614.19"
22-Dec-2021,294.00,+3.25,+1.12%,288.91,284.49,295.55,"39,518,438","11,521,353,297.23","438,548,561,373.61"
21-Dec-2021,290.75,+13.56,+4.89%,283.74,274.01,291.20,"52,438,494","14,902,037,300.13","427,027,208,076.37"
20-Dec-2021,277.19,-0.82,-0.29%,273.05,271.45,281.44,"46,184,676","12,736,364,144.24","412,125,170,776.25"
17-Dec-2021,278.01,-5.86,-2.06%,279.85,277.60,289.22,"71,662,239","20,181,670,273.38","424,861,534,920.49"
16-Dec-2021,283.87,-20.72,-6.80%,311.52,280.93,311.60,"70,736,595","20,559,897,161.70","445,043,205,193.87"
15-Dec-2021,304.59,+21.22,+7.49%,284.00,278.38,305.00,"69,829,688","20,302,515,377.12","465,603,102,355.57"
14-Dec-2021,283.37,+1.76,+0.62%,276.99,272.50,286.78,"66,703,537","18,674,724,106.55","445,300,586,978.45"
13-Dec-2021,281.61,-20.37,-6.75%,302.49,281.16,302.94,"59,834,366","17,387,033,980.84","426,625,862,871.90"
10-Dec-2021,301.98,-2.92,-0.96%,311.50,298.61,313.05,"48,882,509","14,809,618,550.84","444,012,896,852.74"
09-Dec-2021,304.90,-13.36,-4.20%,317.34,304.28,322.05,"48,850,716","15,218,335,217.88","458,822,515,403.58"
08-Dec-2021,318.26,-6.01,-1.85%,319.99,314.21,322.90,"47,555,145","15,160,507,262.84","474,040,850,621.46"
07-Dec-2021,324.27,+23.90,+7.96%,309.57,306.51,324.49,"59,305,348","18,848,389,996.46","489,201,357,884.30"
06-Dec-2021,300.37,-6.56,-2.14%,298.80,280.38,302.41,"65,893,845","19,330,911,611.11","470,352,967,887.84"
03-Dec-2021,306.93,-14.33,-4.46%,320.00,301.30,321.29,"54,432,505","16,707,718,571.61","489,683,879,498.96"
02-Dec-2021,321.26,+6.91,+2.20%,312.14,310.25,324.78,"47,289,033","15,122,554,886.22","506,391,598,070.57"
01-Dec-2021,314.35,-12.41,-3.80%,332.19,313.80,332.89,"48,580,204","15,767,246,591.37","491,269,043,184.35"
30-Nov-2021,326.76,-7.00,-2.10%,331.69,318.64,333.53,"62,206,647","20,259,112,777.35","507,036,289,775.71"
29-Nov-2021,333.76,+18.73,+5.95%,323.66,320.36,334.12,"45,496,398","14,927,416,351.18","527,295,402,553.06"
26-Nov-2021,315.03,-11.71,-3.58%,326.00,313.50,327.10,"28,306,886","9,014,332,688.14","512,367,986,201.88"
24-Nov-2021,326.74,+9.28,+2.92%,314.61,309.28,328.55,"43,516,226","13,998,649,191.88","521,382,318,890.02"
23-Nov-2021,317.46,-2.10,-0.66%,315.35,308.80,323.60,"53,216,270","16,770,380,615.70","507,383,669,698.14"
22-Nov-2021,319.56,-10.29,-3.12%,335.17,319.00,346.47,"75,433,524","25,037,319,827.61","524,154,050,313.84"
19-Nov-2021,329.85,+13.10,+4.14%,322.43,319.05,330.88,"53,386,665","17,452,994,989.43","549,191,370,141.45"
18-Nov-2021,316.75,+24.14,+8.25%,323.67,313.21,327.60,"78,171,075","25,013,120,610.33","531,738,375,152.02"
17-Nov-2021,292.61,-9.42,-3.12%,304.18,288.00,305.09,"42,850,799","12,707,673,880.19","506,725,254,541.69"
16-Nov-2021,302.03,+1.78,+0.59%,297.59,297.06,303.90,"26,448,367","7,951,089,294.90","519,432,928,421.89"
15-Nov-2021,300.25,-3.65,-1.20%,305.52,292.47,306.44,"38,490,900","11,495,979,125.24","511,481,839,126.99"
12-Nov-2021,303.90,0.00,0.00%,300.10,296.30,306.80,"41,305,428","12,490,630,042.21","522,977,818,252.22"
11-Nov-2021,303.90,+9.31,+3.16%,304.68,297.77,305.90,"33,217,211","10,037,850,453.98","510,487,188,210.01"
10-Nov-2021,294.59,-11.98,-3.91%,293.56,287.78,308.50,"63,620,572","18,948,600,969.42","500,449,337,756.04"
09-Nov-2021,306.57,-1.47,-0.48%,322.82,299.64,323.10,"64,674,621","20,095,400,528.40","519,397,938,725.46"
08-Nov-2021,308.04,+10.52,+3.54%,301.49,299.07,311.00,"50,310,093","15,417,597,547.89","539,493,339,253.85"
05-Nov-2021,297.52,-0.49,-0.16%,301.87,294.10,314.00,"85,126,015","25,927,127,833.52","524,075,741,705.96"
04-Nov-2021,298.01,+32.03,+12.04%,272.29,271.18,313.65,"115,363,115","34,019,075,762.96","550,002,869,539.48"
03-Nov-2021,265.98,+1.97,+0.75%,266.70,262.35,267.84,"23,991,033","6,350,644,075.47","515,983,793,776.52"
02-Nov-2021,264.01,+5.74,+2.22%,258.22,258.00,266.78,"29,411,239","7,735,393,619.90","509,633,149,701.06"
01-Nov-2021,258.27,+2.60,+1.02%,256.49,252.27,258.94,"26,573,976","6,821,861,490.10","501,897,756,081.16"
29-Oct-2021,255.67,+6.26,+2.51%,250.01,250.00,257.09,"29,250,284","7,445,465,166.00","495,075,894,591.06"
28-Oct-2021,249.41,+4.90,+2.00%,248.78,245.23,249.50,"23,420,431","5,799,116,600.45","487,630,429,425.07"
27-Oct-2021,244.51,-2.66,-1.08%,244.74,242.82,250.90,"24,598,989","6,076,774,825.23","481,831,312,824.61"
26-Oct-2021,247.17,+15.51,+6.70%,239.89,239.24,252.59,"48,589,830","12,011,562,444.61","487,908,087,649.84"
25-Oct-2021,231.66,+4.40,+1.94%,229.73,227.70,233.55,"23,023,483","5,315,669,758.88","475,896,525,205.23"
22-Oct-2021,227.26,+0.34,+0.15%,228.23,225.61,231.30,"24,938,379","5,692,010,295.80","470,580,855,446.35"
21-Oct-2021,226.92,+5.89,+2.66%,220.97,220.83,227.11,"18,759,032","4,221,853,899.09","464,888,845,150.55"
20-Oct-2021,221.03,-1.87,-0.84%,223.05,219.82,224.33,"14,627,594","3,245,614,548.75","460,666,991,251.46"
19-Oct-2021,222.90,+0.68,+0.31%,222.76,220.37,223.79,"16,147,329","3,591,625,481.75","463,912,605,800.20"
18-Oct-2021,222.22,+3.60,+1.65%,217.49,216.44,222.91,"18,949,356","4,191,194,621.97","460,320,980,318.45"
15-Oct-2021,218.62,+1.16,+0.53%,218.10,216.62,219.31,"22,699,401","4,953,544,974.13","456,129,785,696.49"
14-Oct-2021,217.46,+8.07,+3.85%,212.88,211.22,217.55,"24,358,881","5,245,944,802.10","451,176,240,722.35"
13-Oct-2021,209.39,+2.68,+1.30%,209.18,207.13,209.90,"18,065,188","3,770,272,305.30","445,930,295,920.25"
12-Oct-2021,206.71,-0.24,-0.12%,208.28,205.28,210.57,"16,213,354","3,363,907,013.43","442,160,023,614.95"
11-Oct-2021,206.95,-1.36,-0.65%,205.75,205.11,210.63,"16,338,754","3,408,206,463.56","445,523,930,628.38"
08-Oct-2021,208.31,-2.44,-1.16%,211.01,207.75,212.06,"15,125,791","3,169,500,637.04","448,932,137,091.94"
07-Oct-2021,210.75,+3.75,+1.81%,210.92,209.72,213.22,"25,691,893","5,434,045,738.33","452,101,637,728.98"
06-Oct-2021,207.00,+2.49,+1.22%,201.20,200.80,207.20,"29,720,175","6,099,386,046.83","446,667,591,990.65"
05-Oct-2021,204.51,+7.19,+3.64%,199.50,198.54,206.48,"27,928,165","5,691,399,917.36","440,568,205,943.82"
04-Oct-2021,197.32,-10.10,-4.87%,205.04,195.55,205.42,"34,563,497","6,850,540,135.96","434,876,806,026.46"
01-Oct-2021,207.42,+0.26,+0.13%,207.50,202.03,208.59,"24,097,796","4,946,450,510.24","441,727,346,162.42"
30-Sep-2021,207.16,+1.99,+0.97%,207.68,206.88,210.66,"22,100,912","4,606,150,566.45","436,780,895,652.18"
29-Sep-2021,205.17,-1.82,-0.88%,209.40,204.67,210.17,"21,839,363","4,521,639,742.12","432,174,745,085.73"
28-Sep-2021,206.99,-9.61,-4.44%,212.14,206.51,214.19,"34,306,895","7,155,397,754.13","436,696,384,827.85"
27-Sep-2021,216.60,-4.21,-1.91%,217.10,213.25,217.99,"24,521,514","5,294,240,544.33","443,851,782,581.98"
24-Sep-2021,220.81,-4.01,-1.78%,220.70,218.61,221.49,"21,765,545","4,792,831,228.89","449,146,023,126.31"
23-Sep-2021,224.82,+5.41,+2.47%,221.40,218.90,225.35,"24,855,491","5,552,277,863.73","453,938,854,355.19"
22-Sep-2021,219.41,+6.95,+3.27%,213.66,211.96,219.60,"26,872,556","5,834,034,713.20","448,386,576,491.47"
21-Sep-2021,212.46,+1.33,+0.63%,214.17,209.50,214.25,"20,468,810","4,347,892,531.78","442,552,541,778.27"
20-Sep-2021,211.13,-7.87,-3.59%,211.46,206.62,214.33,"34,944,045","7,347,747,080.20","438,204,649,246.48"
17-Sep-2021,219.00,-3.42,-1.54%,223.00,218.30,223.21,"29,450,284","6,486,709,450.85","445,552,396,326.69"
16-Sep-2021,222.42,-0.99,-0.44%,221.83,219.27,222.77,"15,603,344","3,449,949,747.45","452,039,105,777.54"
15-Sep-2021,223.41,+0.99,+0.45%,223.09,219.66,223.67,"16,653,801","3,691,848,946.65","455,489,055,524.99"
14-Sep-2021,222.42,+0.90,+0.41%,222.75,220.86,224.10,"19,975,460","4,446,523,039.21","451,797,206,578.34"
13-Sep-2021,221.52,-3.26,-1.45%,226.84,218.58,229.64,"29,749,990","6,577,869,539.89","447,350,683,539.13"
10-Sep-2021,224.78,+3.01,+1.36%,223.48,222.70,226.26,"24,837,574","5,581,932,080.46","453,928,553,079.01"
09-Sep-2021,221.77,-1.62,-0.73%,223.12,221.31,225.38,"19,685,601","4,391,513,761.91","448,346,620,998.55"
08-Sep-2021,223.39,-3.23,-1.43%,225.13,219.77,226.10,"25,443,421","5,662,953,623.32","452,738,134,760.46"
07-Sep-2021,226.62,-1.81,-0.79%,228.33,225.22,228.99,"19,810,716","4,490,905,832.80","458,401,088,383.77"
03-Sep-2021,228.43,+4.47,+2.00%,223.25,222.00,229.86,"28,083,198","6,394,270,156.22","462,891,994,216.58"
02-Sep-2021,223.96,-0.45,-0.20%,225.18,222.95,225.93,"18,810,957","4,220,108,566.50","456,497,724,060.36"
01-Sep-2021,224.41,+0.56,+0.25%,224.85,223.57,226.97,"20,176,695","4,541,873,964.73","460,717,832,626.86"
31-Aug-2021,223.85,-3.03,-1.34%,226.95,221.20,226.95,"25,984,968","5,816,072,217.36","456,175,958,662.13"
30-Aug-2021,226.88,+0.52,+0.23%,228.30,225.51,230.43,"26,257,990","5,974,241,090.68","461,992,030,879.49"
27-Aug-2021,226.36,+5.68,+2.57%,221.84,221.67,227.22,"30,472,219","6,856,265,399.60","456,017,789,788.81"
26-Aug-2021,220.68,-1.45,-0.65%,222.00,217.90,223.40,"23,794,042","5,254,692,282.55","449,161,524,389.21"
25-Aug-2021,222.13,+4.20,+1.93%,217.37,217.22,224.70,"34,770,104","7,746,407,991.52","454,416,216,671.75"
24-Aug-2021,217.93,-1.65,-0.75%,217.53,215.35,219.59,"29,729,892","6,476,170,251.99","446,669,808,680.23"
23-Aug-2021,219.58,+11.42,+5.49%,209.71,209.50,219.97,"57,580,658","12,486,311,608.16","453,145,978,932.22"
20-Aug-2021,208.16,+10.18,+5.14%,199.91,199.33,208.65,"67,574,131","13,864,770,887.22","440,659,667,324.06"
19-Aug-2021,197.98,+7.58,+3.98%,194.94,187.62,204.95,"76,655,477","15,167,455,849.61","426,794,896,436.84"
18-Aug-2021,190.40,-4.18,-2.15%,195.00,190.00,196.34,"28,591,348","5,522,269,516.60","411,627,440,587.24"
17-Aug-2021,194.58,-4.92,-2.47%,196.85,192.67,197.70,"20,458,485","3,983,313,800.18","417,149,710,103.83"
16-Aug-2021,199.50,-2.38,-1.18%,201.35,194.53,202.87,"21,115,280","4,182,940,678.58","421,133,023,904.02"
13-Aug-2021,201.88,+2.83,+1.42%,199.05,198.51,202.14,"18,306,286","3,674,113,246.48","425,315,964,582.59"
12-Aug-2021,199.05,+2.06,+1.05%,198.70,196.20,200.29,"15,186,155","3,018,075,091.77","421,641,851,336.12"
11-Aug-2021,196.99,-2.37,-1.19%,200.43,194.30,200.49,"18,592,484","3,661,422,568.73","418,623,776,244.34"
10-Aug-2021,199.36,-3.59,-1.77%,203.22,198.35,204.30,"17,923,778","3,595,798,366.90","422,285,198,813.07"
09-Aug-2021,202.95,-0.71,-0.35%,204.46,201.43,205.08,"14,644,310","2,978,138,395.46","425,880,997,179.97"
06-Aug-2021,203.66,-2.71,-1.31%,205.24,202.10,205.70,"17,849,661","3,644,497,511.67","428,859,135,575.44"
05-Aug-2021,206.37,+3.63,+1.79%,205.00,203.42,207.33,"21,143,537","4,349,253,385.35","432,503,633,087.10"
04-Aug-2021,202.74,+4.59,+2.32%,199.90,198.28,203.18,"23,130,940","4,656,899,661.50","428,154,379,701.75"
03-Aug-2021,198.15,+0.65,+0.33%,197.40,192.20,202.22,"30,181,074","5,960,238,608.25","423,497,480,040.25"
02-Aug-2021,197.50,+2.51,+1.29%,197.00,193.61,199.61,"21,744,397","4,291,976,307.38","417,537,241,432.00"
30-Jul-2021,194.99,-1.63,-0.83%,194.18,192.63,196.30,"18,349,746","3,570,229,303.51","413,245,265,124.63"
29-Jul-2021,196.62,+1.59,+0.82%,195.19,193.28,198.53,"19,078,088","3,758,450,459.44","416,815,494,428.13"
28-Jul-2021,195.03,+2.95,+1.54%,193.19,189.95,196.46,"20,219,115","3,930,326,255.20","413,057,043,968.69"
27-Jul-2021,192.08,-0.86,-0.45%,192.65,187.41,196.22,"24,886,258","4,753,058,780.77","409,126,717,713.50"
26-Jul-2021,192.94,-2.64,-1.35%,193.11,189.14,194.42,"20,394,316","3,923,344,588.28","413,879,776,494.26"
23-Jul-2021,195.58,-0.36,-0.18%,196.56,192.50,197.00,"19,567,198","3,808,120,174.66","417,803,121,082.55"
22-Jul-2021,195.94,+1.84,+0.95%,196.42,192.76,198.87,"32,382,595","6,323,799,351.15","421,611,241,257.20"
21-Jul-2021,194.10,+7.98,+4.29%,188.82,187.42,195.27,"37,101,736","7,141,766,836.46","415,287,441,906.05"
20-Jul-2021,186.12,-1.68,-0.89%,187.30,181.64,188.38,"43,468,654","8,043,284,087.57","408,145,675,069.59"
19-Jul-2021,187.80,+6.19,+3.41%,179.15,178.66,190.42,"74,905,876","13,962,416,139.83","416,188,959,157.16"
16-Jul-2021,181.61,-8.05,-4.25%,190.31,180.73,191.57,"68,822,264","12,724,395,442.62","402,226,543,017.33"
15-Jul-2021,189.66,-8.75,-4.41%,198.12,188.59,198.47,"55,056,452","10,569,586,195.85","414,950,938,459.95"
14-Jul-2021,198.42,-4.09,-2.02%,203.58,197.53,204.18,"38,009,920","7,599,298,525.26","425,520,524,655.80"
13-Jul-2021,202.50,-2.63,-1.28%,204.01,201.14,204.61,"29,070,632","5,903,957,650.33","433,119,823,181.06"
12-Jul-2021,205.13,+4.62,+2.31%,202.40,201.88,205.33,"32,198,476","6,562,498,175.85","439,023,780,831.39"
09-Jul-2021,200.50,+1.47,+0.74%,199.63,197.54,200.80,"29,662,268","5,912,449,930.54","432,461,282,655.54"
08-Jul-2021,199.03,-4.69,-2.30%,198.57,197.01,201.33,"50,329,968","10,020,719,386.05","426,548,832,725.00"
07-Jul-2021,203.72,-3.27,-1.58%,208.54,203.32,208.75,"41,842,728","8,576,691,878.55","436,569,552,111.05"
06-Jul-2021,206.99,+2.12,+1.03%,207.38,203.50,208.42,"44,670,748","9,229,676,697.58","445,146,243,989.60"
02-Jul-2021,204.87,+2.75,+1.36%,204.40,202.88,205.05,"34,339,668","7,006,867,073.29","435,916,567,292.02"
